Potential,Flux
-16.91733033033033,-2.0138686
-16.84423873873874,-2.0054128
-16.771147147147147,-1.9968601
-16.698055555555555,-1.9882282
-16.624963963963964,-1.9795219
-16.551872372372376,-1.9707236
-16.478780780780774,-1.9618399
-16.405689189189182,-1.9528772
-16.33259759759759,-1.9438258
-16.259506006006,-1.9346848
-16.18641441441441,-1.9254552
-16.113322822822823,-1.9161427
-16.040231231231232,-1.9067346
-15.96713963963964,-1.8972496
-15.894048048048049,-1.8876735
-15.820956456456459,-1.8780121
-15.747864864864868,-1.8682605
-15.674773273273265,-1.858414
-15.601681681681676,-1.8484782
-15.528590090090084,-1.8384554
-15.455498498498494,-1.8283489
-15.382406906906903,-1.8181536
-15.309315315315313,-1.807865
-15.236223723723723,-1.7974887
-15.163132132132132,-1.7870271
-15.090040540540542,-1.7764754
-15.01694894894895,-1.7658342
-14.943857357357361,-1.7551062
-14.870765765765759,-1.7442985
-14.797674174174167,-1.7333947
-14.724582582582578,-1.7224144
-14.651490990990986,-1.711343
-14.578399399399396,-1.700185
-14.505307807807805,-1.6889557
-14.432216216216215,-1.6776371
-14.359124624624625,-1.6662366
-14.286033033033034,-1.6547555
-14.212941441441444,-1.6431946
-14.139849849849853,-1.631559
-14.06675825825825,-1.6198478
-13.993666666666659,-1.6080498
-13.920575075075071,-1.5961815
-13.84748348348348,-1.5842417
-13.774391891891888,-1.5722374
-13.701300300300296,-1.5601537
-13.628208708708708,-1.5480014
-13.555117117117117,-1.535782
-13.482025525525525,-1.523498
-13.408933933933938,-1.5111458
-13.335842342342346,-1.4987437
-13.262750750750744,-1.4862643
-13.189659159159152,-1.473739
-13.11656756756756,-1.4611539
